,Well,Time step,unloading,stable production,restriction on production line,towards stable production
2851,W16,2224,0.0,1.0,0.0,0.0
2852,W18,2792,0.0,1.0,0.0,0.0
2853,W2,1861,0.0,0.0,0.0,1.0
2854,W5,1132,1.0,0.0,0.0,0.0
2855,W9,1892,0.0,0.0,0.0,1.0
2856,W5,4213,0.0,1.0,0.0,0.0
2857,W9,1997,0.0,0.0,0.0,1.0
2858,W15,2047,0.0,1.0,0.0,0.0
2859,W8,3558,0.0,0.0,1.0,0.0
2860,W17,2052,0.0,1.0,0.0,0.0
2861,W19,168,1.0,0.0,0.0,0.0
2862,W9,410,1.0,0.0,0.0,0.0
2863,W8,3621,0.0,0.0,1.0,0.0
2864,W16,4556,0.0,1.0,0.0,0.0
2865,W14,5964,0.0,1.0,0.0,0.0
2866,W18,2068,0.0,1.0,0.0,0.0
2867,W8,5310,0.0,0.0,1.0,0.0
2868,W19,1465,0.0,1.0,0.0,0.0
2869,W14,2966,0.0,1.0,0.0,0.0
2870,W19,2666,0.0,1.0,0.0,0.0
2871,W11,1874,0.0,1.0,0.0,0.0
2872,W17,4029,0.0,1.0,0.0,0.0
2873,W14,568,1.0,0.0,0.0,0.0
2874,W9,991,1.0,0.0,0.0,0.0
2875,W5,2373,0.0,1.0,0.0,0.0
2876,W16,1894,0.0,1.0,0.0,0.0
2877,W2,3251,0.0,1.0,0.0,0.0
2878,W8,4672,0.0,0.0,1.0,0.0
2879,W4,1406,0.0,0.0,1.0,0.0
2880,W19,1039,1.0,0.0,0.0,0.0
2881,W4,1214,1.0,0.0,0.0,0.0
2882,W17,3181,0.0,1.0,0.0,0.0
2883,W5,1773,0.0,0.0,0.0,1.0
2884,W3,503,1.0,0.0,0.0,0.0
2885,W13,2440,0.0,1.0,0.0,0.0
2886,W8,5138,0.0,0.0,1.0,0.0
2887,W13,690,1.0,0.0,0.0,0.0
2888,W16,3999,0.0,1.0,0.0,0.0
2889,W9,3737,0.0,1.0,0.0,0.0
2890,W9,642,1.0,0.0,0.0,0.0
2891,W10,1353,0.0,0.0,0.0,1.0
2892,W12,2273,0.0,1.0,0.0,0.0
2893,W20,443,1.0,0.0,0.0,0.0
2894,W13,3889,0.0,1.0,0.0,0.0
2895,W16,2721,0.0,1.0,0.0,0.0
2896,W5,1608,0.0,0.0,0.0,1.0
2897,W5,3828,0.0,1.0,0.0,0.0
2898,W15,4819,0.0,1.0,0.0,0.0
2899,W14,4806,0.0,1.0,0.0,0.0
2900,W13,336,1.0,0.0,0.0,0.0
2901,W7,3877,0.0,1.0,0.0,0.0
2902,W5,1303,1.0,0.0,0.0,0.0
2903,W18,3700,0.0,1.0,0.0,0.0
2904,W17,4111,0.0,1.0,0.0,0.0
2905,W2,3474,0.0,1.0,0.0,0.0
2906,W4,2106,0.0,0.0,1.0,0.0
2907,W12,2414,0.0,1.0,0.0,0.0
2908,W3,1264,1.0,0.0,0.0,0.0
2909,W2,2599,0.0,1.0,0.0,0.0
2910,W12,1683,0.0,0.0,0.0,1.0
2911,W3,2353,0.0,1.0,0.0,0.0
2912,W3,723,1.0,0.0,0.0,0.0
2913,W5,3823,0.0,1.0,0.0,0.0
2914,W7,2986,0.0,1.0,0.0,0.0
2915,W3,3532,0.0,1.0,0.0,0.0
2916,W7,3780,0.0,1.0,0.0,0.0
2917,W2,3741,0.0,1.0,0.0,0.0
2918,W17,644,1.0,0.0,0.0,0.0
2919,W14,3557,0.0,1.0,0.0,0.0
2920,W17,2461,0.0,1.0,0.0,0.0
2921,W2,1470,0.0,0.0,0.0,1.0
2922,W4,1433,0.0,0.0,1.0,0.0
2923,W4,398,1.0,0.0,0.0,0.0
2924,W16,3430,0.0,1.0,0.0,0.0
2925,W2,223,1.0,0.0,0.0,0.0
2926,W19,5312,0.0,1.0,0.0,0.0
2927,W2,2515,0.0,1.0,0.0,0.0
2928,W18,2244,0.0,1.0,0.0,0.0
2929,W12,1041,1.0,0.0,0.0,0.0
2930,W12,1990,0.0,1.0,0.0,0.0
2931,W12,287,1.0,0.0,0.0,0.0
2932,W12,194,1.0,0.0,0.0,0.0
2933,W5,1954,0.0,0.0,0.0,1.0
2934,W19,5457,0.0,1.0,0.0,0.0
2935,W14,1455,0.0,0.0,0.0,1.0
2936,W18,763,1.0,0.0,0.0,0.0
2937,W14,6308,0.0,1.0,0.0,0.0
2938,W14,486,1.0,0.0,0.0,0.0
2939,W5,5170,0.0,1.0,0.0,0.0
2940,W14,230,1.0,0.0,0.0,0.0
2941,W17,4904,0.0,1.0,0.0,0.0
2942,W9,2731,0.0,1.0,0.0,0.0
2943,W3,3524,0.0,1.0,0.0,0.0
2944,W14,2687,0.0,1.0,0.0,0.0
2945,W8,6335,0.0,0.0,1.0,0.0
2946,W13,708,1.0,0.0,0.0,0.0
2947,W7,3333,0.0,1.0,0.0,0.0
2948,W15,930,1.0,0.0,0.0,0.0
2949,W8,5602,0.0,0.0,1.0,0.0
2950,W20,1420,0.0,0.0,0.0,1.0
2951,W14,5601,0.0,1.0,0.0,0.0
2952,W5,875,1.0,0.0,0.0,0.0
2953,W15,1595,0.0,0.0,0.0,1.0
2954,W8,2623,0.0,0.0,1.0,0.0
2955,W7,1781,0.0,1.0,0.0,0.0
2956,W7,320,1.0,0.0,0.0,0.0
2957,W3,1811,0.0,1.0,0.0,0.0
2958,W8,4582,0.0,0.0,1.0,0.0
2959,W17,4335,0.0,1.0,0.0,0.0
2960,W18,4144,0.0,1.0,0.0,0.0
2961,W19,2839,0.0,1.0,0.0,0.0
2962,W5,2553,0.0,1.0,0.0,0.0
2963,W8,3494,0.0,0.0,1.0,0.0
2964,W19,3787,0.0,1.0,0.0,0.0
2965,W16,3284,0.0,1.0,0.0,0.0
2966,W19,2913,0.0,1.0,0.0,0.0
2967,W8,2220,0.0,0.0,1.0,0.0
2968,W8,807,1.0,0.0,0.0,0.0
2969,W9,2544,0.0,1.0,0.0,0.0
2970,W11,1046,1.0,0.0,0.0,0.0
2971,W2,4452,0.0,1.0,0.0,0.0
2972,W20,1094,1.0,0.0,0.0,0.0
2973,W16,2438,0.0,1.0,0.0,0.0
2974,W4,2085,0.0,0.0,1.0,0.0
2975,W16,2678,0.0,1.0,0.0,0.0
2976,W16,4533,0.0,1.0,0.0,0.0
2977,W18,875,1.0,0.0,0.0,0.0
2978,W7,786,1.0,0.0,0.0,0.0
2979,W19,2493,0.0,1.0,0.0,0.0
2980,W11,1250,1.0,0.0,0.0,0.0
2981,W14,3023,0.0,1.0,0.0,0.0
2982,W19,2347,0.0,1.0,0.0,0.0
2983,W8,2027,0.0,0.0,1.0,0.0
2984,W8,457,1.0,0.0,0.0,0.0
2985,W19,5235,0.0,1.0,0.0,0.0
2986,W17,3575,0.0,1.0,0.0,0.0
2987,W7,204,1.0,0.0,0.0,0.0
2988,W14,6486,0.0,1.0,0.0,0.0
2989,W20,2615,0.0,1.0,0.0,0.0
2990,W15,1096,1.0,0.0,0.0,0.0
2991,W11,451,1.0,0.0,0.0,0.0
2992,W18,1324,1.0,0.0,0.0,0.0
2993,W5,5073,0.0,1.0,0.0,0.0
2994,W9,3101,0.0,1.0,0.0,0.0
2995,W14,5859,0.0,1.0,0.0,0.0
2996,W13,989,1.0,0.0,0.0,0.0
2997,W5,4818,0.0,1.0,0.0,0.0
2998,W12,265,1.0,0.0,0.0,0.0
2999,W17,4897,0.0,1.0,0.0,0.0
3000,W16,644,1.0,0.0,0.0,0.0
3001,W16,4361,0.0,1.0,0.0,0.0
3002,W8,4283,0.0,0.0,1.0,0.0
3003,W9,1044,1.0,0.0,0.0,0.0
3004,W2,4648,0.0,1.0,0.0,0.0
3005,W15,795,1.0,0.0,0.0,0.0
3006,W11,1268,1.0,0.0,0.0,0.0
3007,W16,2246,0.0,1.0,0.0,0.0
3008,W15,4735,0.0,1.0,0.0,0.0
3009,W4,838,1.0,0.0,0.0,0.0
3010,W5,1089,1.0,0.0,0.0,0.0
3011,W18,4082,0.0,1.0,0.0,0.0
3012,W16,4461,0.0,1.0,0.0,0.0
3013,W8,5083,0.0,0.0,1.0,0.0
3014,W19,488,1.0,0.0,0.0,0.0
3015,W17,1901,0.0,1.0,0.0,0.0
3016,W5,1165,1.0,0.0,0.0,0.0
3017,W17,4278,0.0,1.0,0.0,0.0
3018,W3,2932,0.0,1.0,0.0,0.0
3019,W14,5541,0.0,1.0,0.0,0.0
3020,W14,265,1.0,0.0,0.0,0.0
3021,W18,3641,0.0,1.0,0.0,0.0
3022,W19,1734,0.0,1.0,0.0,0.0
3023,W15,323,1.0,0.0,0.0,0.0
3024,W9,3414,0.0,1.0,0.0,0.0
3025,W2,2077,0.0,0.0,0.0,1.0
3026,W3,4270,0.0,1.0,0.0,0.0
3027,W12,1705,0.0,0.0,0.0,1.0
3028,W10,896,1.0,0.0,0.0,0.0
3029,W10,2280,0.0,1.0,0.0,0.0
3030,W18,3753,0.0,1.0,0.0,0.0
3031,W9,2884,0.0,1.0,0.0,0.0
3032,W16,4591,0.0,1.0,0.0,0.0
3033,W9,3118,0.0,1.0,0.0,0.0
3034,W13,4283,0.0,1.0,0.0,0.0
3035,W5,460,1.0,0.0,0.0,0.0
3036,W15,1373,0.0,0.0,0.0,1.0
3037,W2,1321,0.0,0.0,0.0,1.0
3038,W10,958,1.0,0.0,0.0,0.0
3039,W15,3084,0.0,1.0,0.0,0.0
3040,W19,480,1.0,0.0,0.0,0.0
3041,W3,208,1.0,0.0,0.0,0.0
3042,W17,4438,0.0,1.0,0.0,0.0
3043,W2,2756,0.0,1.0,0.0,0.0
3044,W16,4432,0.0,1.0,0.0,0.0
3045,W17,4807,0.0,1.0,0.0,0.0
3046,W9,2130,0.0,0.0,0.0,1.0
3047,W5,2965,0.0,1.0,0.0,0.0
3048,W17,4009,0.0,1.0,0.0,0.0
3049,W2,2882,0.0,1.0,0.0,0.0
3050,W7,1690,0.0,1.0,0.0,0.0
3051,W20,2459,0.0,1.0,0.0,0.0
3052,W17,3121,0.0,1.0,0.0,0.0
3053,W2,3332,0.0,1.0,0.0,0.0
3054,W12,2498,0.0,1.0,0.0,0.0
3055,W14,5342,0.0,1.0,0.0,0.0
3056,W7,1826,0.0,1.0,0.0,0.0
3057,W4,3107,0.0,0.0,1.0,0.0
3058,W3,2477,0.0,1.0,0.0,0.0
3059,W20,1596,0.0,1.0,0.0,0.0
3060,W14,4243,0.0,1.0,0.0,0.0
3061,W9,1175,1.0,0.0,0.0,0.0
3062,W16,251,1.0,0.0,0.0,0.0
3063,W17,2300,0.0,1.0,0.0,0.0
3064,W16,2457,0.0,1.0,0.0,0.0
3065,W19,917,1.0,0.0,0.0,0.0
3066,W8,3396,0.0,0.0,1.0,0.0
3067,W14,2645,0.0,1.0,0.0,0.0
3068,W17,2995,0.0,1.0,0.0,0.0
3069,W14,155,1.0,0.0,0.0,0.0
3070,W3,1531,0.0,0.0,0.0,1.0
3071,W5,2637,0.0,1.0,0.0,0.0
3072,W7,2886,0.0,1.0,0.0,0.0
3073,W17,2358,0.0,1.0,0.0,0.0
3074,W15,3997,0.0,1.0,0.0,0.0
3075,W2,1435,0.0,0.0,0.0,1.0
3076,W10,2101,0.0,0.0,0.0,1.0
3077,W5,5144,0.0,1.0,0.0,0.0
3078,W20,1771,0.0,1.0,0.0,0.0
3079,W8,4272,0.0,0.0,1.0,0.0
3080,W3,652,1.0,0.0,0.0,0.0
3081,W18,4088,0.0,1.0,0.0,0.0
3082,W3,2182,0.0,1.0,0.0,0.0
3083,W16,2501,0.0,1.0,0.0,0.0
3084,W8,2088,0.0,0.0,1.0,0.0
3085,W8,284,1.0,0.0,0.0,0.0
3086,W10,2634,0.0,1.0,0.0,0.0
3087,W9,3035,0.0,1.0,0.0,0.0
3088,W7,164,1.0,0.0,0.0,0.0
3089,W20,2502,0.0,1.0,0.0,0.0
3090,W16,4025,0.0,1.0,0.0,0.0
3091,W7,2268,0.0,1.0,0.0,0.0
3092,W2,766,1.0,0.0,0.0,0.0
3093,W9,2938,0.0,1.0,0.0,0.0
3094,W10,2504,0.0,1.0,0.0,0.0
3095,W10,799,1.0,0.0,0.0,0.0
3096,W14,2407,0.0,1.0,0.0,0.0
3097,W17,682,1.0,0.0,0.0,0.0
3098,W13,3335,0.0,1.0,0.0,0.0
3099,W11,1512,0.0,1.0,0.0,0.0
3100,W2,2231,0.0,1.0,0.0,0.0
3101,W9,649,1.0,0.0,0.0,0.0
3102,W14,1007,1.0,0.0,0.0,0.0
3103,W20,1582,0.0,1.0,0.0,0.0
3104,W5,2762,0.0,1.0,0.0,0.0
3105,W11,1907,0.0,1.0,0.0,0.0
3106,W19,306,1.0,0.0,0.0,0.0
3107,W17,2642,0.0,1.0,0.0,0.0
3108,W14,2898,0.0,1.0,0.0,0.0
3109,W15,797,1.0,0.0,0.0,0.0
3110,W16,2841,0.0,1.0,0.0,0.0
3111,W2,1915,0.0,0.0,0.0,1.0
3112,W15,3256,0.0,1.0,0.0,0.0
3113,W7,880,1.0,0.0,0.0,0.0
3114,W17,2445,0.0,1.0,0.0,0.0
3115,W10,1677,0.0,0.0,0.0,1.0
3116,W11,1086,1.0,0.0,0.0,0.0
3117,W16,3278,0.0,1.0,0.0,0.0
3118,W16,636,1.0,0.0,0.0,0.0
3119,W3,2502,0.0,1.0,0.0,0.0
3120,W16,3439,0.0,1.0,0.0,0.0
3121,W14,3776,0.0,1.0,0.0,0.0
3122,W8,440,1.0,0.0,0.0,0.0
3123,W9,198,1.0,0.0,0.0,0.0
3124,W14,2846,0.0,1.0,0.0,0.0
3125,W18,3813,0.0,1.0,0.0,0.0
3126,W7,590,1.0,0.0,0.0,0.0
3127,W11,1192,1.0,0.0,0.0,0.0
3128,W10,1127,1.0,0.0,0.0,0.0
3129,W8,5567,0.0,0.0,1.0,0.0
3130,W18,3955,0.0,1.0,0.0,0.0
3131,W4,3033,0.0,0.0,1.0,0.0
3132,W19,5337,0.0,1.0,0.0,0.0
3133,W18,4172,0.0,1.0,0.0,0.0
3134,W3,704,1.0,0.0,0.0,0.0
3135,W8,3394,0.0,0.0,1.0,0.0
3136,W11,1119,1.0,0.0,0.0,0.0
3137,W16,220,1.0,0.0,0.0,0.0
3138,W8,4605,0.0,0.0,1.0,0.0
3139,W18,4222,0.0,1.0,0.0,0.0
3140,W8,3422,0.0,0.0,1.0,0.0
3141,W18,2073,0.0,1.0,0.0,0.0
3142,W8,2848,0.0,0.0,1.0,0.0
3143,W10,1431,0.0,0.0,0.0,1.0
3144,W3,2614,0.0,1.0,0.0,0.0
3145,W15,525,1.0,0.0,0.0,0.0
3146,W18,2324,0.0,1.0,0.0,0.0
3147,W7,2209,0.0,1.0,0.0,0.0
3148,W19,903,1.0,0.0,0.0,0.0
3149,W19,1995,0.0,1.0,0.0,0.0
3150,W10,2607,0.0,1.0,0.0,0.0
3151,W15,4513,0.0,1.0,0.0,0.0
3152,W16,1294,1.0,0.0,0.0,0.0
3153,W8,1648,0.0,0.0,1.0,0.0
3154,W17,1779,0.0,1.0,0.0,0.0
3155,W8,5474,0.0,0.0,1.0,0.0
3156,W17,3672,0.0,1.0,0.0,0.0
3157,W17,852,1.0,0.0,0.0,0.0
3158,W15,4444,0.0,1.0,0.0,0.0
3159,W9,2877,0.0,1.0,0.0,0.0
3160,W13,159,1.0,0.0,0.0,0.0
3161,W14,2680,0.0,1.0,0.0,0.0
3162,W13,511,1.0,0.0,0.0,0.0
3163,W11,547,1.0,0.0,0.0,0.0
3164,W17,1068,1.0,0.0,0.0,0.0
3165,W2,908,1.0,0.0,0.0,0.0
3166,W7,838,1.0,0.0,0.0,0.0
3167,W14,549,1.0,0.0,0.0,0.0
3168,W8,251,1.0,0.0,0.0,0.0
3169,W5,5039,0.0,1.0,0.0,0.0
3170,W18,518,1.0,0.0,0.0,0.0
3171,W16,372,1.0,0.0,0.0,0.0
3172,W15,4862,0.0,1.0,0.0,0.0
3173,W8,1935,0.0,0.0,1.0,0.0
3174,W19,3530,0.0,1.0,0.0,0.0
3175,W17,4394,0.0,1.0,0.0,0.0
3176,W8,1077,1.0,0.0,0.0,0.0
3177,W14,547,1.0,0.0,0.0,0.0
3178,W14,172,1.0,0.0,0.0,0.0
3179,W7,1906,0.0,1.0,0.0,0.0
3180,W18,2681,0.0,1.0,0.0,0.0
3181,W13,219,1.0,0.0,0.0,0.0
3182,W9,512,1.0,0.0,0.0,0.0
3183,W2,359,1.0,0.0,0.0,0.0
3184,W16,4298,0.0,1.0,0.0,0.0
3185,W16,4323,0.0,1.0,0.0,0.0
3186,W20,2171,0.0,1.0,0.0,0.0
3187,W10,2576,0.0,1.0,0.0,0.0
3188,W15,4903,0.0,1.0,0.0,0.0
3189,W13,3716,0.0,1.0,0.0,0.0
3190,W20,2116,0.0,1.0,0.0,0.0
3191,W19,5152,0.0,1.0,0.0,0.0
3192,W16,1680,0.0,1.0,0.0,0.0
3193,W18,2890,0.0,1.0,0.0,0.0
3194,W16,2519,0.0,1.0,0.0,0.0
3195,W7,195,1.0,0.0,0.0,0.0
3196,W19,1365,0.0,0.0,0.0,1.0
3197,W19,390,1.0,0.0,0.0,0.0
3198,W7,578,1.0,0.0,0.0,0.0
3199,W8,5840,0.0,0.0,1.0,0.0
3200,W5,2617,0.0,1.0,0.0,0.0
3201,W13,3353,0.0,1.0,0.0,0.0
3202,W8,4646,0.0,0.0,1.0,0.0
3203,W20,1074,1.0,0.0,0.0,0.0
3204,W18,3646,0.0,1.0,0.0,0.0
3205,W14,724,1.0,0.0,0.0,0.0
3206,W8,3782,0.0,0.0,1.0,0.0
3207,W3,222,1.0,0.0,0.0,0.0
3208,W19,2905,0.0,1.0,0.0,0.0
3209,W8,6237,0.0,0.0,1.0,0.0
3210,W7,3592,0.0,1.0,0.0,0.0
3211,W16,1910,0.0,1.0,0.0,0.0
3212,W7,3968,0.0,1.0,0.0,0.0
3213,W9,2979,0.0,1.0,0.0,0.0
3214,W3,2237,0.0,1.0,0.0,0.0
3215,W5,175,1.0,0.0,0.0,0.0
3216,W14,1348,0.0,0.0,0.0,1.0
3217,W14,3259,0.0,1.0,0.0,0.0
3218,W3,2618,0.0,1.0,0.0,0.0
3219,W10,2748,0.0,1.0,0.0,0.0
3220,W3,171,1.0,0.0,0.0,0.0
3221,W8,3937,0.0,0.0,1.0,0.0
3222,W17,3486,0.0,1.0,0.0,0.0
3223,W5,1107,1.0,0.0,0.0,0.0
3224,W20,2565,0.0,1.0,0.0,0.0
3225,W19,5509,0.0,1.0,0.0,0.0
3226,W13,1883,0.0,0.0,0.0,1.0
3227,W17,4677,0.0,1.0,0.0,0.0
3228,W15,2534,0.0,1.0,0.0,0.0
3229,W17,2987,0.0,1.0,0.0,0.0
3230,W10,2029,0.0,0.0,0.0,1.0
3231,W12,1037,1.0,0.0,0.0,0.0
3232,W19,2454,0.0,1.0,0.0,0.0
3233,W3,964,1.0,0.0,0.0,0.0
3234,W8,5645,0.0,0.0,1.0,0.0
3235,W11,1758,0.0,1.0,0.0,0.0
3236,W14,3326,0.0,1.0,0.0,0.0
3237,W2,2416,0.0,1.0,0.0,0.0
3238,W19,233,1.0,0.0,0.0,0.0
3239,W18,3949,0.0,1.0,0.0,0.0
3240,W13,637,1.0,0.0,0.0,0.0
3241,W2,3346,0.0,1.0,0.0,0.0
3242,W20,2193,0.0,1.0,0.0,0.0
3243,W4,2916,0.0,0.0,1.0,0.0
3244,W19,4442,0.0,1.0,0.0,0.0
3245,W20,2577,0.0,1.0,0.0,0.0
3246,W7,442,1.0,0.0,0.0,0.0
3247,W14,6242,0.0,1.0,0.0,0.0
3248,W11,461,1.0,0.0,0.0,0.0
3249,W5,1948,0.0,0.0,0.0,1.0
3250,W7,587,1.0,0.0,0.0,0.0
3251,W8,1999,0.0,0.0,1.0,0.0
3252,W14,3561,0.0,1.0,0.0,0.0
3253,W2,3674,0.0,1.0,0.0,0.0
3254,W19,1578,0.0,1.0,0.0,0.0
3255,W18,4237,0.0,1.0,0.0,0.0
3256,W3,1578,0.0,0.0,0.0,1.0
3257,W9,2718,0.0,1.0,0.0,0.0
3258,W11,549,1.0,0.0,0.0,0.0
3259,W19,5335,0.0,1.0,0.0,0.0
3260,W15,1277,1.0,0.0,0.0,0.0
3261,W5,4456,0.0,1.0,0.0,0.0
3262,W2,3545,0.0,1.0,0.0,0.0
3263,W2,3189,0.0,1.0,0.0,0.0
3264,W9,2236,0.0,0.0,0.0,1.0
3265,W8,304,1.0,0.0,0.0,0.0
3266,W14,5897,0.0,1.0,0.0,0.0
3267,W9,3054,0.0,1.0,0.0,0.0
3268,W13,594,1.0,0.0,0.0,0.0
3269,W12,629,1.0,0.0,0.0,0.0
3270,W4,2320,0.0,0.0,1.0,0.0
3271,W20,650,1.0,0.0,0.0,0.0
3272,W15,5065,0.0,1.0,0.0,0.0
3273,W14,5226,0.0,1.0,0.0,0.0
3274,W14,2343,0.0,1.0,0.0,0.0
3275,W2,404,1.0,0.0,0.0,0.0
3276,W3,1252,1.0,0.0,0.0,0.0
3277,W17,1759,0.0,1.0,0.0,0.0
3278,W17,5032,0.0,1.0,0.0,0.0
3279,W9,1582,0.0,0.0,0.0,1.0
3280,W8,1268,1.0,0.0,0.0,0.0
3281,W5,2962,0.0,1.0,0.0,0.0
3282,W14,2678,0.0,1.0,0.0,0.0
3283,W13,4131,0.0,1.0,0.0,0.0
3284,W18,3508,0.0,1.0,0.0,0.0
3285,W19,2094,0.0,1.0,0.0,0.0
3286,W3,3561,0.0,1.0,0.0,0.0
3287,W7,2082,0.0,1.0,0.0,0.0
3288,W19,1519,0.0,1.0,0.0,0.0
3289,W5,3691,0.0,1.0,0.0,0.0
3290,W12,427,1.0,0.0,0.0,0.0
3291,W4,449,1.0,0.0,0.0,0.0
3292,W15,4348,0.0,1.0,0.0,0.0
3293,W14,4282,0.0,1.0,0.0,0.0
3294,W9,2851,0.0,1.0,0.0,0.0
3295,W3,3391,0.0,1.0,0.0,0.0
3296,W16,2180,0.0,1.0,0.0,0.0
3297,W12,2546,0.0,1.0,0.0,0.0
3298,W2,3903,0.0,1.0,0.0,0.0
3299,W9,2328,0.0,1.0,0.0,0.0
3300,W15,736,1.0,0.0,0.0,0.0
3301,W10,1650,0.0,0.0,0.0,1.0
3302,W17,560,1.0,0.0,0.0,0.0
3303,W8,5562,0.0,0.0,1.0,0.0
3304,W13,2008,0.0,1.0,0.0,0.0
3305,W15,3556,0.0,1.0,0.0,0.0
3306,W17,2179,0.0,1.0,0.0,0.0
3307,W17,2252,0.0,1.0,0.0,0.0
3308,W20,925,1.0,0.0,0.0,0.0
3309,W7,2348,0.0,1.0,0.0,0.0
3310,W2,3228,0.0,1.0,0.0,0.0
3311,W15,1377,0.0,0.0,0.0,1.0
3312,W18,2895,0.0,1.0,0.0,0.0
3313,W13,1303,1.0,0.0,0.0,0.0
3314,W16,3335,0.0,1.0,0.0,0.0
3315,W7,524,1.0,0.0,0.0,0.0
3316,W15,687,1.0,0.0,0.0,0.0
3317,W14,5578,0.0,1.0,0.0,0.0
3318,W17,4196,0.0,1.0,0.0,0.0
3319,W8,2467,0.0,0.0,1.0,0.0
3320,W13,656,1.0,0.0,0.0,0.0
3321,W17,4261,0.0,1.0,0.0,0.0
3322,W3,3090,0.0,1.0,0.0,0.0
3323,W3,2717,0.0,1.0,0.0,0.0
3324,W9,2899,0.0,1.0,0.0,0.0
3325,W2,683,1.0,0.0,0.0,0.0
3326,W17,3047,0.0,1.0,0.0,0.0
3327,W3,2728,0.0,1.0,0.0,0.0
3328,W13,1139,1.0,0.0,0.0,0.0
3329,W17,2292,0.0,1.0,0.0,0.0
3330,W7,3254,0.0,1.0,0.0,0.0
3331,W17,540,1.0,0.0,0.0,0.0
3332,W10,2715,0.0,1.0,0.0,0.0
3333,W13,4516,0.0,1.0,0.0,0.0
3334,W3,4012,0.0,1.0,0.0,0.0
3335,W13,3331,0.0,1.0,0.0,0.0
3336,W20,1739,0.0,1.0,0.0,0.0
3337,W5,4857,0.0,1.0,0.0,0.0
3338,W8,6689,0.0,0.0,1.0,0.0
3339,W15,3477,0.0,1.0,0.0,0.0
3340,W17,832,1.0,0.0,0.0,0.0
3341,W18,140,1.0,0.0,0.0,0.0
3342,W17,3574,0.0,1.0,0.0,0.0
3343,W2,3736,0.0,1.0,0.0,0.0
3344,W15,2118,0.0,1.0,0.0,0.0
3345,W17,125,1.0,0.0,0.0,0.0
3346,W7,1940,0.0,1.0,0.0,0.0
3347,W15,4427,0.0,1.0,0.0,0.0
3348,W15,2660,0.0,1.0,0.0,0.0
3349,W3,335,1.0,0.0,0.0,0.0
3350,W16,2995,0.0,1.0,0.0,0.0
3351,W14,3342,0.0,1.0,0.0,0.0
3352,W5,3871,0.0,1.0,0.0,0.0
3353,W9,2684,0.0,1.0,0.0,0.0
3354,W8,3167,0.0,0.0,1.0,0.0
3355,W14,6459,0.0,1.0,0.0,0.0
3356,W5,239,1.0,0.0,0.0,0.0
3357,W5,516,1.0,0.0,0.0,0.0
3358,W12,1316,1.0,0.0,0.0,0.0
3359,W15,3398,0.0,1.0,0.0,0.0
3360,W9,3369,0.0,1.0,0.0,0.0
3361,W3,2937,0.0,1.0,0.0,0.0
3362,W2,1222,0.0,0.0,0.0,1.0
3363,W5,2855,0.0,1.0,0.0,0.0
3364,W2,2224,0.0,1.0,0.0,0.0
3365,W11,1101,1.0,0.0,0.0,0.0
3366,W12,2321,0.0,1.0,0.0,0.0
3367,W4,1593,0.0,0.0,1.0,0.0
3368,W15,2806,0.0,1.0,0.0,0.0
3369,W5,3123,0.0,1.0,0.0,0.0
3370,W14,5796,0.0,1.0,0.0,0.0
3371,W19,2709,0.0,1.0,0.0,0.0
3372,W5,3207,0.0,1.0,0.0,0.0
3373,W14,498,1.0,0.0,0.0,0.0
3374,W5,4958,0.0,1.0,0.0,0.0
3375,W15,702,1.0,0.0,0.0,0.0
3376,W19,4555,0.0,1.0,0.0,0.0
3377,W8,6414,0.0,0.0,1.0,0.0
3378,W9,3786,0.0,1.0,0.0,0.0
3379,W17,1069,1.0,0.0,0.0,0.0
3380,W15,4999,0.0,1.0,0.0,0.0
3381,W9,885,1.0,0.0,0.0,0.0
3382,W19,3829,0.0,1.0,0.0,0.0
3383,W14,618,1.0,0.0,0.0,0.0
3384,W7,2174,0.0,1.0,0.0,0.0
3385,W11,471,1.0,0.0,0.0,0.0
3386,W20,2162,0.0,1.0,0.0,0.0
3387,W16,2119,0.0,1.0,0.0,0.0
3388,W3,1013,1.0,0.0,0.0,0.0
3389,W8,881,1.0,0.0,0.0,0.0
3390,W3,2571,0.0,1.0,0.0,0.0
3391,W4,1666,0.0,0.0,1.0,0.0
3392,W19,1634,0.0,1.0,0.0,0.0
3393,W17,5148,0.0,1.0,0.0,0.0
3394,W15,2603,0.0,1.0,0.0,0.0
3395,W17,4566,0.0,1.0,0.0,0.0
3396,W13,1477,0.0,0.0,0.0,1.0
3397,W13,3742,0.0,1.0,0.0,0.0
3398,W5,4795,0.0,1.0,0.0,0.0
3399,W14,166,1.0,0.0,0.0,0.0
3400,W19,2249,0.0,1.0,0.0,0.0
3401,W19,5489,0.0,1.0,0.0,0.0
3402,W3,875,1.0,0.0,0.0,0.0
3403,W14,5708,0.0,1.0,0.0,0.0
3404,W17,3418,0.0,1.0,0.0,0.0
3405,W14,4057,0.0,1.0,0.0,0.0
3406,W7,1100,1.0,0.0,0.0,0.0
3407,W8,2983,0.0,0.0,1.0,0.0
3408,W5,3494,0.0,1.0,0.0,0.0
3409,W10,1948,0.0,0.0,0.0,1.0
3410,W4,2480,0.0,0.0,1.0,0.0
3411,W8,4156,0.0,0.0,1.0,0.0
3412,W17,3433,0.0,1.0,0.0,0.0
3413,W14,2114,0.0,1.0,0.0,0.0
